ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-29,Duration (Aggregate): 6 months to less than 12 months,2017,23.308,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-29,Duration (Aggregate): 12 months or more,2017,12.41,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-29,Duration (Aggregate): Not elsewhere classified,2017,93.269,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): Total,2017,58.65,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): Less than 6 months,2017,25.895,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): 6 months to less than 12 months,2017,2.851,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): 12 months or more,2017,2.042,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 15-19,Duration (Aggregate): Not elsewhere classified,2017,27.862,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): Total,2017,96.745,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): Less than 6 months,2017,37.454,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): 6 months to less than 12 months,2017,10.479,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): 12 months or more,2017,5.189,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 20-24,Duration (Aggregate): Not elsewhere classified,2017,43.623,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): Total,2017,73.489,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): Less than 6 months,2017,36.548,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): 6 months to less than 12 months,2017,9.978,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): 12 months or more,2017,5.179,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Male,Age (Youth bands): 25-29,Duration (Aggregate): Not elsewhere classified,2017,21.784,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): Total,2017,199.719,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): Less than 6 months,2017,58.017,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): 6 months to less than 12 months,2017,30.494,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): 12 months or more,2017,25.231,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-29,Duration (Aggregate): Not elsewhere classified,2017,85.977,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): Total,2017,37.404,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): Less than 6 months,2017,10.289,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): 6 months to less than 12 months,2017,2.806,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): 12 months or more,2017,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 15-19,Duration (Aggregate): Not elsewhere classified,2017,23.812,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 20-24,Duration (Aggregate): Total,2017,81.202,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 20-24,Duration (Aggregate): Less than 6 months,2017,21.089,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 20-24,Duration (Aggregate): 6 months to less than 12 months,2017,12.627,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 20-24,Duration (Aggregate): 12 months or more,2017,11.192,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 20-24,Duration (Aggregate): Not elsewhere classified,2017,36.294,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 25-29,Duration (Aggregate): Total,2017,81.113,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 25-29,Duration (Aggregate): Less than 6 months,2017,26.639,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 25-29,Duration (Aggregate): 6 months to less than 12 months,2017,15.061,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 25-29,Duration (Aggregate): 12 months or more,2017,13.542,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Female,Age (Youth bands): 25-29,Duration (Aggregate): Not elsewhere classified,2017,25.871,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-29,Duration (Aggregate): Total,2016,358.579,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-29,Duration (Aggregate): Less than 6 months,2016,176.686,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-29,Duration (Aggregate): 6 months to less than 12 months,2016,49.128,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-29,Duration (Aggregate): 12 months or more,2016,30.103,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-29,Duration (Aggregate): Not elsewhere classified,2016,102.662,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-19,Duration (Aggregate): Total,2016,70.427,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-19,Duration (Aggregate): Less than 6 months,2016,33.408,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-19,Duration (Aggregate): 6 months to less than 12 months,2016,7.395,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-19,Duration (Aggregate): 12 months or more,2016,2.016,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Youth unemployment by sex, age and duration (thousands)",Sex: Total,Age (Youth bands): 15-19,Duration (Aggregate): Not elsewhere classified,2016,27.608,,,,Repository: ILO-STATISTICS - Micro data processing
