ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2022,630.321,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2022,139.484,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2022,490.836,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2022,381.992,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2022,87.351,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2022,294.641,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2022,248.329,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2022,52.134,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2022,196.196,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2021,730.879,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2021,162.56,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2021,568.319,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2021,426.275,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2021,102.775,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2021,323.499,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2021,304.604,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2021,59.784,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2021,244.82,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2020,782.95,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2020,164.053,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2020,618.897,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2020,464.896,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2020,103.667,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2020,361.229,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2020,318.054,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2020,60.386,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2020,257.668,Adjusted,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2019,677.841,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2019,163.713,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2019,514.128,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2019,389.171,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2019,103.769,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2019,285.402,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2019,288.67,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2019,59.944,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 25+",,2019,228.726,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15+",,2018,691.808,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 15-24",,2018,194.108,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Total,"Age (Youth, adults): 25+",,2018,497.701,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15+",,2018,387.597,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 15-24",,2018,119.323,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Male,"Age (Youth, adults): 25+",,2018,268.274,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15+",,2018,304.211,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment by sex and age -- ILO modelled estimates, May 2024 (thousands)",Sex: Female,"Age (Youth, adults): 15-24",,2018,74.784,,,,
