ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2022,5.747,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2022,11.104,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2022,5.054,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2022,5.461,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2022,9.772,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2022,4.829,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2022,6.25,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2022,14.391,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2022,5.433,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2021,7.027,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2021,13.207,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2021,6.197,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2021,6.699,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2021,11.607,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2021,5.906,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2021,7.543,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2021,17.313,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2021,6.629,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2020,7.53,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2020,13.817,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2020,6.72,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2020,7.29,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2020,12.087,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2020,6.545,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2020,7.911,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2020,18.321,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2020,6.981,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2019,5.887,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2019,12.098,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2019,5.059,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2019,5.509,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2019,10.645,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2019,4.687,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2019,6.486,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2019,15.84,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2019,5.616,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2018,5.463,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2018,12.242,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2018,4.493,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2018,5.012,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2018,10.747,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2018,4.05,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2018,6.171,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2018,15.735,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2018,5.15,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2017,5.045,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2017,12.339,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2017,3.926,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2017,4.521,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2017,10.832,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2017,3.404,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2017,5.863,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2017,15.683,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2017,4.701,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2016,5.319,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2016,11.669,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2016,4.285,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2016,5.256,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2016,10.285,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2016,4.315,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2016,5.413,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2016,14.578,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2016,4.241,Real value,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2015,6.138,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2015,13.325,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2015,4.91,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2015,5.852,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2015,11.355,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2015,4.777,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2015,6.57,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2015,17.409,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2015,5.102,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2014,6.821,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2014,14.761,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2014,5.401,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2014,6.321,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15-24",,2014,12.25,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 25+",,2014,5.113,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15+",,2014,7.577,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 15-24",,2014,19.892,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Female,"Age (Youth, adults): 25+",,2014,5.815,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15+",,2013,7.54,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 15-24",,2013,16.219,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Total,"Age (Youth, adults): 25+",,2013,5.915,,,,
Venezuela (Bolivarian Republic of),ILO - Modelled Estimates,"Unemployment rate by sex and age -- ILO modelled estimates, May 2024 (%)",Sex: Male,"Age (Youth, adults): 15+",,2013,6.835,,,,
